Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WULF,WULF,WULF,WULF,WULF,WULF
Date,,,,,,
1994-04-05,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,1238
1994-04-06,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,1238
1994-04-07,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,0
1994-04-08,0.9964368939399719,1.3131309747695923,1.3131309747695923,1.3131309747695923,1.3131309747695923,1733
1994-04-11,0.9964368939399719,1.3131309747695923,1.3131309747695923,1.3131309747695923,1.3131309747695923,0
1994-04-12,0.9964368939399719,1.3131309747695923,1.3131309747695923,1.3131309747695923,1.3131309747695923,0
1994-04-13,0.9964368939399719,1.3131309747695923,1.3131309747695923,1.3131309747695923,1.3131309747695923,0
1994-04-14,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.111111044883728,1.111111044883728,24503
1994-04-15,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,0
1994-04-18,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,0
1994-04-19,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,0
1994-04-20,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,0
1994-04-21,0.9197880625724792,1.2121210098266602,1.2121210098266602,1.2121210098266602,1.2121210098266602,0
1994-04-22,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,9405
1994-04-25,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-04-26,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-04-28,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-04-29,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,10643
1994-05-02,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-03,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.111111044883728,1.111111044883728,24750
1994-05-04,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-05,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-06,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-09,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-10,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-11,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-12,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-13,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-16,0.843139111995697,1.111111044883728,1.1742420196533203,1.111111044883728,1.1742420196533203,1980
1994-05-17,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-05-18,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-05-19,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-05-20,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-05-23,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-05-24,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,495
1994-05-25,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-05-26,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.111111044883728,1.111111044883728,9900
1994-05-27,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-05-31,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-06-01,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-06-02,0.8814634680747986,1.1616159677505493,1.1616159677505493,1.1616159677505493,1.1616159677505493,0
1994-06-03,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,2475
1994-06-06,0.843139111995697,1.111111044883728,1.111111044883728,1.111111044883728,1.111111044883728,0
1994-06-07,0.9772750735282898,1.2878789901733398,1.2878789901733398,1.2121210098266602,1.2121210098266602,8910
1994-06-08,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,2970
1994-06-09,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-10,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-13,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-14,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-15,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-16,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-17,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
1994-06-20,0.9676942229270935,1.2752530574798584,1.2752530574798584,1.2752530574798584,1.2752530574798584,0
